,Original Title Text,Title Sentence Vector,Original Description Text,Description Sentence Vector,Original Author Text,Author Sentence Vector
895,"Cale Yarborough, a NASCAR Hall of Famer and 3-time Cup champion in the 1970s, dies at 84",-0.03131809187652834,"Cale Yarborough, considered one of NASCAR’s all-time greatest drivers and the first to win three consecutive Cup titles, has died.",0.08835235080914572,Jenna Fryer,0.06554683789727278
896,"What does the future hold for Justin Fields, Matt Eberflus and the No. 1 pick? Brad Biggs’ 10 thoughts on the Chicago Bears.",-0.01401362451724708,"10 thoughts after the Chicago Bears won their fifth consecutive home game, something they last accomplished in 2018.",0.152868224773556,Brad Biggs,0.08235584406065755
897,Andy Cohen and Anderson Cooper bring booze back to CNN to toast 2024,-0.05789846078550909,Andy Cohen and Anderson Cooper rang in 2024 with some boozing on live television -- bringing back alcohol consumption to CNN after staying sober for last year’s New Year’s Eve broadcast.,0.20759654276480433,Valerie Wu,0.05401576770236716
898,"Boeing warns United, American about potential loose bolts in 737 Max jets",-0.019870799675118178,"American, Southwest, United Airlines and Alaska Airlines confirmed inspections will be done on the 737 Max jets that they fly.",0.067062275018543,Alexandra Skores,0.09491244089440443
899,Japan issues tsunami warnings after a series of very strong earthquakes shook its western coastline,-0.06394882354652509,Japan issued tsunami alerts and ordered evacuations following a series of earthquakes on Monday that started a fire and trapped people under rubble on the west coast of its main island.,0.022761755234569137,Yuri Kageyama,0.0532600140577415
900,The Sports-Betting Traders Deciding How Much You Win or Lose,-0.01976172702416079,"On an NFL Sunday, oddsmakers juggle athletic drama on the field and the financial stakes behind it",0.026669137470889837,Katherine Sayre,0.09138039268918874
901,Optimism Abounds on Wall St This New Year...,-0.03137094806879759,A strong economy upended gloomy forecasts for 2023,0.06905705481767654,wsj,0.02104686648817733
902,Minnesota Nice Wants Minnesota Ice: Locals Crave Bone-Chilling Normal...,0.011655783921014518,"‘Maybe we’ll get lucky and have a polar vortex.’ Unusually mild weather has shaken up seasonal routines, though golfing in winter isn’t bad.",0.08387083242996596,wsj,0.03877023549284786
903,ReliaQuest Bowl: LSU will launch the post-Jayden Daniels era when QB Garrett Nussmeier starts vs. Wisconsin,-0.05320768663659692,LSU quarterback Garrett Nussmeier is confident he can lead the nation’s most prolific offense into the post-Jayden Daniels era.,0.019385384628549218,Fred Goodall,0.06005085648939712
904,Citrus Bowl: Defensive-minded Iowa and offensive-driven Tennessee offer a clash of styles,-0.07086068199714646,"The old saying in boxing is styles make fights. If that’s so, the Citrus Bowl matchup between Tennessee and Iowa will be an interesting tussle on New Year’s Day.",0.122053091719863,Philip Rossman-Reich,0.12930733939720085
905,Column: It’s a new year. Is this a new future for the Chicago Bulls?,-0.04554750010720454,The Chicago Bulls face a turning point in 2024 — but they also have plenty to feel hopeful about after a 10-5 turnaround in the final weeks of 2023.,0.2054520330275409,Julia Poe,0.11668932904285612
906,Fiesta Bowl: Undefeated Liberty faces its stiffest test yet against No. 8 Oregon,-0.003420780187298078,"Liberty rolled through its sixth season as a Division I program undefeated. Awaiting the Flames in the desert are the big, bad Oregon Ducks.",0.11501833188231103,John Marshall,0.02122557771508582
907,Ask Angi: How do I make my house snowstorm ready?,-0.021668908761057537,"Follow these tips to protect yourself, your family, and your home when extreme weather strikes.",0.03644612111384049,Paul F. P. Pogue,0.08275644536479376
908,The biggest women’s jazz festival in the world? It might be in Arlington Heights.,-0.08722923818277195,Hey Nonny is hosting a women's jazz festival with an impressive roster of artists including Mary Halvorson's Amaryllis Project and Alexis Lombre.,0.11165281408466399,Hannah Edgar,0.08830559343914501
909,Editorial: Welcome to 2024 — and some new Illinois laws to keep you in line,-0.0419708164408803,"2024 means new Illinois laws. Have your opinions, but keep your eyes on the road.",0.13098935526795685,The Editorial Board,0.1051602161064693
910,"Leadership turnover, officer deaths, robbery spike challenged CPD in 2023",-0.04448359797243029,"Chicago's homicide and nonfatal shooting totals fell again in 2023, but the city was roiled by robbery and carjacking crews responsible for an overall uptick in violence.",0.056356837623752654,Sam Charles,0.08783011298510246
911,Laura Washington: Getting a grip as 2024 promises more hurly-burly in Chicago and across the nation,-0.06617396394722164,Laura Washington takes a look at the year ahead and suggests buckling your seat belt.,0.1085300762206316,Laura Washington,0.14560649596751318
912,Letters: The United States needs to insist on a cease-fire,-0.03106804563140031,Will the U.S. accept this opportunity to bring lasting peace and security to the region?,0.10252913989825174,Chicago Tribune,0.08154201356228441
913,"Shmuly Yanklowitz: In a stressful world, let’s work on managing our anger in 2024",-0.003338531299959868,"Managing your anger is not about destroying it. You are going through life together, and you should be in charge, benefiting from its wisdom.",0.035312332481225894,Shmuly Yanklowitz,0.09338089928496629
914,"David McGrath: Let’s ditch the Electoral College, plus 9 other no-brainer resolutions for the new year",-0.026068052276968956,Americans should consider a handful of life and death resolutions for 2024,0.09508879369877832,David McGrath,0.024718447908526286
915,Ask the Pediatrician: Should children with diabetes or pre-diabetes go on a low-carb diet?,-0.02461307600606233,"Good nutrition is essential in this fight to protect our kids’ health. The difficulty comes in defining exactly what “good nutrition” means, especially for growing bodies.",0.08799371728673577,Dr. Tamara S. Hannon,0.07293230708455667
916,Ask Amy: Father still married despite no contact with wife,-0.09785266756080091,"Dear Amy: I recently reached out to my estranged father to inquire about any life changes he may have had recently, because I was going through the federal security clearance process. When asked if he was still married, his response was, ""Theoretically yes.""",0.052053138495466555,Amy Dickinson,0.17305802833288908
917,4 takeaways from the Chicago Blackhawks’ 8-1 loss to the Dallas Stars: ‘We have to get stronger mentally’,-0.0526865255960729,"The Chicago Blackhawks were humbled during an 8-1 demolition in Dallas, giving up a hat trick for a second straight game.",0.191320221463684,Chicago Tribune,0.19196948717581108
918,Shale Is Keeping the World Awash With Oil as Conflicts Abound,-0.05410812082118355,"The shipping crisis in the Red Sea is expected to raise consumer prices. But it has had little impact on energy prices, largely because of surging supplies from U.S. frackers.",0.059465839178301394,Collin Eaton,0.0683484814944677
919,Green Bay Packers take control of playoff spot as they cruise past Minnesota Vikings 33-10 on Jordan Love’s 4-touchdown night,-0.04037643183255568,Jordan Love threw three touchdown passes and ran for a score to put the Green Bay Packers in control of a spot in the playoffs with a 33-10 victory over the Minnesota Vikings.,0.21614039700943977,Dave Campbell,0.1349074598401785
920,"With jobs on the line, the Chicago Bears and Justin Fields celebrate New Year with a convincing win over the Atlanta Falcons",-0.06920644432102563,"Justin Fields is well aware of the choice GM Ryan Poles has, and the quarterback did his part Sunday to make the decision tougher — so much so that he had fans at Soldier Field chanting, “We want Fields!” as the game wrapped up.",0.16001165873603895,Colleen Kane,0.23762655106838793
921,Column: ‘You can see where this is going.’ The Chicago Bears finished an eventful 2023 with a hope-inspiring blowout.,-0.09037718817126006,"A victory. A cigar celebration. And expressions of hope. The Chicago Bears ended 2023 in triumphant fashion. Now it’s onto 2024, which should be a fascinating year and is somehow set up to be far more eventful than the one that just ended.",0.2380633953725919,Dan Wiederer,0.22138878112309612
922,Burundi’s president says gay people should be stoned,-0.06555897532962263,"Published by Reuters BUJUMBURA (Reuters) – Burundi's President Evariste Ndayishimiye has called on citizens to stone gay people, escalating a crackdown on sexual minorities in a country where LGBT people already face social ostracism and jail terms of up to t…",0.10168406501179561,Towleroad,0.05355700058862567
923,Mackenzie Holmes scores 30 as No. 16 Indiana women’s basketball turns back Illinois 77-71,-0.032064529543276876,"Mackenzie Holmes scored 13 of her 30 points in the fourth quarter, Yarden Garzon was clutch in the closing seconds and No. 16 Indiana ran its winning streak to 10 with a 77-71 win over Illinois on Sunday.",0.1654742702958174,The Associated Press,0.17068135150475428
924,‘Dumb play by me’: Connor Bedard learns valuable lessons from a split-second decision that led to a Chicago Blackhawks OT loss,-0.05578526057797717,"Anatomy of a ""dumb play"": Connor Bedard said he learned a lot from a go-for-it moment that went wrong during Friday's overtime loss.",0.12587666171020828,Phil Thompson,0.13043003308121115
925,‘Dumb play by me’: Connor Bedard learns valuable lessons from a split-second decision that led to a Chicago Blackhawks OT loss,-0.05578526057797717,"Anatomy of a ""dumb play"": Connor Bedard said he learned a lot from a go-for-it moment that went wrong during Friday's overtime loss.",0.12587666171020828,Phil Thompson,0.13043003308121115
926,"‘Wonka’ ends the year No. 1 at the box office, 2023 sales reach $9 billion in post-pandemic best",-0.0603873789368663,"Hollywood closed out an up and down 2023 with “Wonka” regaining No. 1 at the box office, strong sales for “The Color Purple” and an overall $9 billion in ticket sales that improved on 2022′s grosses but fell about $2 billion shy of pre-pandemic norms.",0.20130932243773714,Jake Coyle,0.16339467142825015
927,"Chicago native Shecky Greene, legendary standup comic, lord of Las Vegas, dies at 97",-0.07491235001361929,"Shecky Greene, the gifted comic and master improviser who became the consummate Las Vegas lounge headliner and was revered by his peers and live audiences as one of the greatest standup acts of his generation, has died. He was 97.",0.13606835664540995,Andrew Dalton,0.10107288876315579
